"lab_proj_name","Project_Focus","fiscal_year","County","State","Pedon","user_pedon_id","taxon_name","taxonomic_order","taxonomic_suborder","taxonomic_great_group","Lat_Site","Long_Site","Lat_County_Centroid","Long_County_Centroid","Layer","horizon_designation","horz_desgn_master","Top_depth_cm","Bottom_depth_cm","smp_id","scan_path_name","rep_id","pH, 1:1 Soil-Water Suspension","Clay","Carbon, Total","Nitrogen, Total","Bulk Density, <2mm Fraction, Ovendry","Bulk Density, <2mm Fraction, 1/3 Bar","Calcium, NH4OAc Extractable, 2M KCl displacement","Potassium, NH4OAc Extractable, 2M KCl displacement","CEC, NH4OAc, pH 7.0, 2M KCl displacement","Phosphorus, Mehlich3 Extractable","Phosphorus, Olsen Extractable","Estimated Organic Carbon","Silt, Total","Sand, Total"
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01128","Bt4","B",104,137,25788,"25788XS01.0",3,7.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01128","Bt4","B",104,137,25788,"25788XS03.0",4,NA,51.3542947,NA,NA,NA,1.34327912,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01128","Bt4","B",104,137,25788,"25788XS01.0",4,NA,NA,0.66817298,0.092451607,1.91624785,NA,NA,NA,NA,NA,NA,0.6496,44,4.6
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01128","Bt4","B",104,137,25788,"25788XS02.0",4,7.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS01.0",1,NA,NA,NA,0.05906632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS02.0",1,NA,41.5028213,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1908,48.7,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS03.0",1,NA,NA,1.49531052,NA,NA,1.51152694,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS04.0",1,8.04,NA,NA,NA,1.96591976,NA,NA,NA,NA,NA,NA,NA,NA,9.8
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS02.0",2,NA,NA,NA,NA,NA,1.51152694,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS03.0",2,8.04,41.5028213,NA,0.05906632,NA,NA,NA,NA,NA,NA,NA,0.1908,NA,9.8
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS01.0",2,NA,NA,NA,NA,1.96591976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS04.0",2,NA,NA,1.49531052,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS01.0",3,8.04,41.5028213,1.49531052,NA,NA,1.51152694,NA,NA,NA,NA,NA,NA,48.7,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS02.0",3,NA,NA,NA,0.05906632,1.96591976,NA,NA,NA,NA,NA,NA,NA,NA,9.8
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS04.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1908,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS04.0",4,NA,41.5028213,NA,0.05906632,NA,1.51152694,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS02.0",4,8.04,NA,1.49531052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS03.0",4,NA,NA,NA,NA,1.96591976,NA,NA,NA,NA,NA,NA,NA,48.7,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0167","S00KS-103-001","Martin","mollisols","udolls","argiudolls",39.3534584,-94.943222,39.18684,-94.981775,"01N01129","BC","BC",137,157,25789,"25789XS01.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1908,NA,9.8
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS03.0",1,NA,NA,NA,0.275163046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS02.0",1,NA,NA,NA,NA,NA,1.09561754,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS04.0",1,NA,NA,2.77208868,NA,NA,NA,NA,NA,NA,NA,NA,2.77,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS01.0",1,6.71,18.946346,NA,NA,1.24222674,NA,NA,NA,NA,NA,NA,NA,76,5.1
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS01.0",2,NA,NA,NA,NA,NA,1.09561754,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS03.0",2,NA,NA,2.77208868,NA,1.24222674,NA,NA,NA,NA,NA,NA,2.77,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS02.0",2,6.71,18.946346,NA,0.275163046,NA,NA,NA,NA,NA,NA,NA,NA,76,5.1
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS02.0",3,NA,NA,2.77208868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS04.0",3,NA,NA,NA,0.275163046,1.24222674,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS03.0",3,6.71,18.946346,NA,NA,NA,1.09561754,NA,NA,NA,NA,NA,NA,76,5.1
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS01.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS01.0",4,NA,NA,2.77208868,0.275163046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS04.0",4,6.71,18.946346,NA,NA,NA,1.09561754,NA,NA,NA,NA,NA,NA,76,5.1
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01130","A","A",0,14,25790,"25790XS02.0",4,NA,NA,NA,NA,1.24222674,NA,NA,NA,NA,NA,NA,2.77,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS02.0",1,5.37,36.8555454,0.4346924,NA,NA,1.35737,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS03.0",1,NA,NA,NA,0.06432203,1.65023545,NA,NA,NA,NA,NA,NA,NA,NA,1.6
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS04.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,61.5,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS04.0",2,5.37,36.8555454,0.4346924,NA,NA,1.35737,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS01.0",2,NA,NA,NA,0.06432203,1.65023545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS03.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,61.5,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS02.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS01.0",3,NA,36.8555454,NA,NA,NA,1.35737,NA,NA,NA,NA,NA,NA,NA,1.6
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS03.0",3,5.37,NA,0.4346924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS04.0",3,NA,NA,NA,0.06432203,1.65023545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS02.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,61.5,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS03.0",4,NA,36.8555454,NA,NA,NA,1.35737,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS01.0",4,5.37,NA,0.4346924,NA,NA,NA,NA,NA,NA,NA,NA,0.43,61.5,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS02.0",4,NA,NA,NA,0.06432203,1.65023545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01132","Bt1","B",28,43,25792,"25792XS04.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS03.0",1,4.99,38.246764,NA,0.069025362,NA,NA,NA,NA,NA,NA,NA,NA,60.7,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS04.0",1,NA,NA,0.37545613,NA,1.67269222,NA,NA,NA,NA,NA,NA,NA,NA,1.1
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS01.0",1,NA,NA,NA,NA,NA,1.34571862,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS02.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS02.0",2,NA,NA,0.37545613,0.069025362,NA,NA,NA,NA,NA,NA,NA,NA,60.7,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS03.0",2,NA,NA,NA,NA,1.67269222,NA,NA,NA,NA,NA,NA,0.38,NA,1.1
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS04.0",2,4.99,38.246764,NA,NA,NA,1.34571862,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS01.0",3,4.99,NA,0.37545613,0.069025362,NA,NA,NA,NA,NA,NA,NA,0.38,60.7,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS02.0",3,NA,38.246764,NA,NA,1.67269222,NA,NA,NA,NA,NA,NA,NA,NA,1.1
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS03.0",3,NA,NA,NA,NA,NA,1.34571862,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS04.0",4,NA,NA,NA,0.069025362,NA,NA,NA,NA,NA,NA,NA,0.38,60.7,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS02.0",4,4.99,NA,NA,NA,NA,1.34571862,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS01.0",4,NA,38.246764,NA,NA,1.67269222,NA,NA,NA,NA,NA,NA,NA,NA,1.1
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0168","S00KS-103-002","Palermo","alfisols","udalfs","hapludalfs",39.3521156,-94.9432831,39.18684,-94.981775,"01N01133","Bt2","B",43,79,25793,"25793XS03.0",4,NA,NA,0.37545613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS04.0",1,NA,30.4612962,NA,NA,NA,1.1701215,NA,NA,NA,NA,NA,2.5,66,3.5
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS01.0",1,NA,NA,2.50001109,0.274002039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS02.0",1,6.9,NA,NA,NA,1.36553381,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS03.0",2,6.9,NA,2.50001109,0.274002039,1.36553381,NA,NA,NA,NA,NA,NA,2.5,66,3.5
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS02.0",2,NA,30.4612962,NA,NA,NA,1.1701215,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS04.0",3,NA,NA,NA,0.274002039,1.36553381,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS01.0",3,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS03.0",3,NA,30.4612962,NA,NA,NA,1.1701215,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS02.0",3,NA,NA,2.50001109,NA,NA,NA,NA,NA,NA,NA,NA,2.5,66,3.5
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS02.0",4,NA,NA,NA,0.274002039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS01.0",4,NA,30.4612962,NA,NA,1.36553381,1.1701215,NA,NA,NA,NA,NA,2.5,66,3.5
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01138","A","A",0,14,25798,"25798XS04.0",4,6.9,NA,2.50001109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01139","BA","BA",14,24,25799,"25799XS03.0",1,NA,NA,1.52845691,NA,NA,NA,NA,NA,NA,NA,NA,1.53,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01139","BA","BA",14,24,25799,"25799XS02.0",1,NA,NA,NA,0.183208977,1.56618304,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01139","BA","BA",14,24,25799,"25799XS01.0",1,NA,NA,NA,NA,NA,1.37287535,NA,NA,NA,NA,NA,NA,65.1,2.8
"C2001USKS036","Leavenworth County",2001,"Leavenworth","Kansas","01N0169","S00KS-103-003","Palermo","mollisols","udolls","argiudolls",39.3565025,-94.9454727,39.18684,-94.981775,"01N01139","BA","BA",14,24,25799,"25799XS04.0",1,6.9,32.1160891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
